"","id","slash","characters","ff_ids"
"1793","5ea813e60005e53326db4c07","Gen","OC (Own Character)","5ea813e60005e53326db4c07_New-Generation"
"1794","5ea83034000439ed14a9cb9b","Gen","Draco Malfoy, Harry Potter, Narzissa Malfoy","5ea83034000439ed14a9cb9b_Jimmy-Kiddells-Wonderful-Wands"
"1795","5ea853e100038d092f61a579","Het","Katie Bell, Marcus Flint","5ea853e100038d092f61a579_Mitspracherecht"
"1796","5ea871aa000bc329328adcd8","Gen","Gellert Grindelwald, Lord Voldemort / Tom Vorlost Riddle, OC (Own Character)","5ea871aa000bc329328adcd8_Die-Tochter-Grindelwalds"
"1797","5ea872610008ff80263fe51f","Gen","Hermine Granger, Severus Snape","5ea872610008ff80263fe51f_Teachers-Pet"
"1798","5ea87f2e000ba7546e09e17","Gen","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Lavender Brown, Ronald ""Ron"" Weasley","5ea87f2e000ba7546e09e17_Some-say-you-will-love-me-one"
"1799","5ea89acd000b47f4228383f0","Gen","Scabior","5ea89acd000b47f4228383f0-April-Bei-den-Greifern-by-Ginada"
"1800","5ea9509e00080531611eaba","Gen","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5ea9509e00080531611eaba_Criminal-Hogwarts-II"
"1801","5ea993c1000bead123bcb00f","Gen","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5ea993c1000bead123bcb00f_Ist-Hermine-wirklich-Hermine-Granger-oder-doch"
"1802","5ea996660005ed231aa27ea6","Het","Blaise Zabini, Draco Malfoy, Lavender Brown, Parvati Patil, Ronald ""Ron"" Weasley, Theodore Nott","5ea996660005ed231aa27ea6_Im-Garten-der-Erinnerung"
"1803","5ea9ae8c000107d234757ecf","Gen","Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Lucius Malfoy, Pius Thicknesse, Rufus Scrimgeour, Severus Snape","5ea9ae8c000107d234757ecf_REQUIEM--7-Akt-Das-Ende-aller"
"1804","5ea9bb82000bb3a835cba7cd","MaleSlash","Hermine Granger, Minerva McGonagall, OC (Own Character), Severus Snape","5ea9bb82000bb3a835cba7cd_Where-I-belong--Mein-Leben-in"
"1805","5ea9bbf3000511e41c54a77b","Gen","Charlie Weasley, Oliver Wood","5ea9bbf3000511e41c54a77b_Memory"
"1806","5ea9bf4000046fef3871b529","Het","James ""Krone"" Potter, Lily Potter","5ea9bf4000046fef3871b529_Arachnophobie"
"1807","5ea9cd04000b2ac3372a2b0c","Gen","Draco Malfoy, Hermine Granger","5ea9cd04000b2ac3372a2b0c_Haeuserkrieg-nimmt-ein-Ende"
"1808","5ea9e5df000ad687272d44a0","MaleSlash","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5ea9e5df000ad687272d44a0_Zauberstab-und-Zaubertrank"
"1809","5ea9fca300053b343b131c32","Gen","Draco Malfoy, Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Ronald ""Ron"" Weasley, Severus Snape","5ea9fca300053b343b131c32_The-broken-prince"
"1810","5eaa7476000b4b933aa862db","Gen","","5eaa7476000b4b933aa862db_Ein-etwas-anderes-Hindernis"
"1811","5eaa9c80000307522db1d09d","MaleSlash","Harry Potter, Severus Snape","5eaa9c80000307522db1d09d_Sonderkommando-Feuerfuchs"
"1812","5eaaefef00001bee2cc82b4e","MaleSlash","Harry Potter, Severus Snape","5eaaefef00001bee2cc82b4e_Das-Schweigen-der-Schlangen"
"1813","5eaafc220005f43595875c5","Het","Andromeda Tonks, James ""Krone"" Potter, Lily Potter, Narzissa Malfoy, Remus ""Moony"" Lupin","5eaafc220005f43595875c5_Hogwarts-Bibliothek"
"1814","5eab0a00000be8732c6cd35a","Het","OC (Own Character), Severus Snape","5eab0a00000be8732c6cd35a_Gestalten-der-Nacht"
"1815","5eab3fed000b7edf2769d35e","MaleSlash","Harry Potter, Severus Snape","5eab3fed000b7edf2769d35e_Nur-ein-Deal"
"1816","5eab461500014b2521c93157","MaleSlash","Draco Malfoy, Harry Potter","5eab461500014b2521c93157_Mit-Dir-bin-ich-frei"
"1817","5eabfef80002c86f21663378","MaleSlash","Harry Potter, Severus Snape","5eabfef80002c86f21663378_Zwei-Jahre-Ewigkeit"
"1818","5eac5755000b5da22028198f",NA,"","5eac5755000b5da22028198f_VIENNA-is-CALLING-for-you"
"1819","5eac70de000bf292e860c13","Gen","Daphne Greengrass, Draco Malfoy, Fred Weasley, George Weasley, OC (Own Character)","5eac70de000bf292e860c13_Harry-Potter-Oneshot-Projekt-30-Woerter-30"
"1820","5eac7a7b000bf116871fbb4","MaleSlash","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Neville Longbottom, Ronald ""Ron"" Weasley","5eac7a7b000bf116871fbb4_Ein-Kuss--Ein-Gedanke"
"1821","5ead1b9b000beea93767fb09","Gen","Die maulende Myrte, Draco Malfoy, Harry Potter","5ead1b9b000beea93767fb09_Mad-about-you--Drarry"
"1822","5ead2854000b4d3a7049d3f","MaleSlash","Remus ""Moony"" Lupin, Severus Snape","5ead2854000b4d3a7049d3f_Happy-Easter"
"1823","5ead2ef4000bdba11a6f688d","Gen","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Lucius Malfoy, Narzissa Malfoy","5ead2ef4000bdba11a6f688d_Gesteh-mir-deine-Liebe"
"1824","5ead3524000bf2b0235c1246","Gen","Blaise Zabini, Daphne Greengrass, Draco Malfoy, Luna Lovegood","5ead3524000bf2b0235c1246_Fuenfunddreissig"
"1825","5ead5b57000bf34c3803342d","Gen","Ginevra Molly ""Ginny"" Weasley, Harry Potter","5ead5b57000bf34c3803342d_i-could-never-let-you-go"
"1826","5ead7f6c00033e201c957f39","Gen","","5ead7f6c00033e201c957f39_Harriet-Potter-und-der-blaue-Garten"
"1827","5ead8e3b000b3d5633f97305","Gen","","5ead8e3b000b3d5633f97305_Der-weisse-Spiegel"
"1828","5eada1a8000a4b9319195cdc","Gen","Draco Malfoy, Hermine Granger","5eada1a8000a4b9319195cdc_Is-it-love"
"1829","5eadc0d0000a1adf11a20780","Gen","Dudley Dursley, Rose Weasley","5eadc0d0000a1adf11a20780_Familienbaende"
"1830","5eadd894000652991494ed36","MaleSlash","Fred Weasley, Ronald ""Ron"" Weasley","5eadd894000652991494ed36_Gala"
"1831","5eade777000bf3f421104027","Gen","Angelina Johnson, Fred Weasley, George Weasley, OC (Own Character), Oliver Wood","5eade777000bf3f421104027_Fred-Weasley-I-still-love-you"
"1832","5eae7ee5000bf400f6c2c23","Gen","Draco Malfoy, Fred Weasley, George Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5eae7ee5000bf400f6c2c23_Isabella-Malfoy--Jahrelanges-Geheimnis"
"1833","5eae8cc4000bf44e95e9dc3","MaleSlash","Draco Malfoy, Harry Potter","5eae8cc4000bf44e95e9dc3_ein-unerwarteter-Freund"
"1834","5eaeaa31000b8d703b03f520","Gen","James ""Krone"" Potter, Lily Potter, Sirius ""Tatze"" Black","5eaeaa31000b8d703b03f520_Cant-believe-Ill-never-see-you-again"
"1835","5eaee5ca00024a7512f378bc","MaleSlash","Albus Severus Potter, Charlie Weasley, Draco Malfoy, Harry Potter, Scorpius Malfoy","5eaee5ca00024a7512f378bc_Dont-be-afraid-its-okay"
"1836","5eaeeb39000a59fa8ec73df","Gen","Ginevra Molly ""Ginny"" Weasley, Hermine Granger, Luna Lovegood, Neville Longbottom, OC (Own Character), Susan Bones","5eaeeb39000a59fa8ec73df_Nevilles-neues-Leben"
"1837","5eaeec460005162430c54d2b","MaleSlash","Harry Potter, Severus Snape","5eaeec460005162430c54d2b_Ode-to-a-lost-love"
"1838","5eaf060d000bf4db87b1c52","MaleSlash","Draco Malfoy, Harry Potter, Hermine Granger, Pansy Parkinson, Ronald ""Ron"" Weasley, Sirius ""Tatze"" Black","5eaf060d000bf4db87b1c52_Black-Magic"
"1839","5eaf0a2900050ad825a10efb","Het","Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Severus Snape","5eaf0a2900050ad825a10efb_Hoffnung-gibt-es-immer"
"1840","5eaf29f1000b4b931f1d621f","Gen","","5eaf29f1000b4b931f1d621f_Weihnachten"
"1841","5eaf5c220008f3fe1b8a011a","Het","James ""Krone"" Potter, Lily Potter","5eaf5c220008f3fe1b8a011a_Ich-weiss-was-ich-will"
"1842","5eafa54e0009c7b1248defb9","Het","Albus Severus Potter, Scorpius Malfoy","5eafa54e0009c7b1248defb9_Die-magische-Zahl-ist-drei"
"1843","5eaffa0e0009713e1a791583","Gen","Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley, Seamus Finnigan, Severus Snape, Viktor Krum","5eaffa0e0009713e1a791583_einige-Dates-schon-vorab"
"1844","5eb02aa40009e974233b196b","Gen","Lily Potter, OC (Own Character), Regulus Arcturus Black, Sirius ""Tatze"" Black","5eb02aa40009e974233b196b_Wenn-das-Schicksal-dir-im-Weg-steht"
"1845","5eb03fdb000bf4f61aec9b18","Gen","Fred Weasley, George Weasley, OC (Own Character)","5eb03fdb000bf4f61aec9b18_Wo-Hoffnung-ist-da-ist-auch-Leben"
"1846","5eb04ed9000ba75d1b0ccdd9","MaleSlash","Draco Malfoy, Harry Potter","5eb04ed9000ba75d1b0ccdd9_Mission-Boyfriend-oder-einfach-mein-erster-DrarryOneshot"
"1847","5eb0881a000bdf076c313ed","Gen","James ""Krone"" Potter, Lily Potter, OC (Own Character), Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5eb0881a000bdf076c313ed_Buchreisen"
"1848","5eb15d4c000bf2c521a76dc5","Gen","Albus Dumbledore, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Severus Snape","5eb15d4c000bf2c521a76dc5_Certainty-die-Frage-eines-Kindes"
"1849","5eb160f20003a89ce4d01a2","Gen","Bill Weasley, OC (Own Character)","5eb160f20003a89ce4d01a2_Dear-William"
"1850","5eb1af9a000bf721327e5548","Gen","Ginevra Molly ""Ginny"" Weasley","5eb1af9a000bf721327e5548_Es-ist-ein-seltsames-Gefuehl"
"1851","5eb1ba4d000bcab2cf4475f","Gen","Draco Malfoy, Hermine Granger","5eb1ba4d000bcab2cf4475f_Eiskalter-Engel"
"1852","5eb1d7ba000304262457981c","Gen","Fred Weasley, Harry Potter, OC (Own Character)","5eb1d7ba000304262457981c_Die-Suche-nach-der-Wahrheit"
"1853","5eb1d834000bf2b015ea4b58","Gen","Angelina Johnson, George Weasley","5eb1d834000bf2b015ea4b58_Zittern-und-Weinen-und-Laecheln"
"1854","5eb1e0ac000b325b2436c13a","MaleSlash","Albus Severus Potter, OC (Own Character), Scorpius Malfoy","5eb1e0ac000b325b2436c13a_invisible-enemy"
"1855","5eb1ef6d000bca28263e0151","Gen","Fred Weasley, George Weasley, OC (Own Character), Oliver Wood","5eb1ef6d000bca28263e0151_Herzenssache"
"1856","5eb296560003906a976753a","Het","Luna Lovegood, Neville Longbottom","5eb296560003906a976753a_Mimbulus-mimbeltonia-Soulmate"
"1857","5eb29787000be5a62f9f0bfa","MaleSlash","Godric Gryffindor, Harry Potter, Helga Hufflepuff, Rowena Ravenclaw, Salazar Slytherin, Severus Snape","5eb29787000be5a62f9f0bfa_Closed"
"1858","5eb2b053000bee7f106a4d01","Gen","Draco Malfoy, Harry Potter, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5eb2b053000bee7f106a4d01_Ungewisse-Zukunft--Ein-Fehler-reicht-aus"
"1859","5eb2bf7c0003042638f821a2","Gen","Fred Weasley, George Weasley, Harry Potter, OC (Own Character)","5eb2bf7c0003042638f821a2_Born-to-save-his-life"
"1860","5eb2f38900058aeb1dac9399","Het","Fred Weasley, Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Ronald ""Ron"" Weasley, Severus Snape","5eb2f38900058aeb1dac9399_Dunkelheit"
"1861","5eb3057e000671922e4f430f","Het","Albus Dumbledore, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley, Salazar Slytherin, Severus Snape","5eb3057e000671922e4f430f_Harry-Potter-und-das-Geheimnis-von-Salazar"
"1862","5eb315a1000bdd1b12344325","MaleSlash","Draco Malfoy, Harry Potter","5eb315a1000bdd1b12344325_Nachsitzen-Drarry-OS"
"1863","5eb33161000ba754274de8f4","Gen","Draco Malfoy, Hermine Granger","5eb33161000ba754274de8f4_Old-Life-meets-New-Life-Hermione-Granger"
"1864","5eb3aec3000be7651a63b79b","Gen","Draco Malfoy, Hermine Granger","5eb3aec3000be7651a63b79b_Ein-unerwartetes-Wiedersehen"
"1865","5eb3b6ae000bf8ac3258c5df","Gen","Draco Malfoy, Hermine Granger","5eb3b6ae000bf8ac3258c5df_Draco-einmal-anders"
"1866","5eb3f0bd000bf8e837ebac0c","Gen","Draco Malfoy, Hermine Granger, Lucius Malfoy, Narzissa Malfoy, Pansy Parkinson","5eb3f0bd000bf8e837ebac0c_Pansy-und-Draco"
"1867","5eb3f674000b8f9512e4edc6","Gen","Fred Weasley, Hermine Granger","5eb3f674000b8f9512e4edc6_Fuer-Immer"
"1868","5eb3f69f000b41b51f7165e1","MaleSlash","","5eb3f69f000b41b51f7165e1_Schulsprecher-Turm"
"1869","5eb41861000a75a829658900","Gen","Draco Malfoy, Hermine Granger","5eb41861000a75a829658900_Draco--Hermine--In-Venedig"
"1870","5eb4240b0009d3b711cf394b","MaleSlash","","5eb4240b0009d3b711cf394b_The-youngest-Malfoy-heir-returns"
"1871","5eb4444c000aeb098b5911b","Gen","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, James ""Krone"" Potter, Lily Potter, Ronald ""Ron"" Weasley","5eb4444c000aeb098b5911b_Die-silberne-Taschenuhr"
"1872","5eb44efb0007d4461af68568","Gen","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5eb44efb0007d4461af68568_Mate"
"1873","5eb46984000bf9963555c362","Gen","","5eb46984000bf9963555c362_Harry-Potter-Os"
"1874","5eb51e140005f39520b64110","Het","Bellatrix Lestrange, Hermine Granger, Irma Pince, Lord Voldemort / Tom Vorlost Riddle, Petunia Dursley, Ronald ""Ron"" Weasley","5eb51e140005f39520b64110_Devotus-Anser"
"1875","5eb5255400056d2211dac911","MaleSlash","Harry Potter, OC (Own Character), Remus ""Moony"" Lupin, Severus Snape","5eb5255400056d2211dac911_Im-Glanz-des-Feuervogels"
"1876","5eb5350b0005d94d14ce5992","Gen","Blaise Zabini, Daphne Greengrass, Draco Malfoy, Pansy Parkinson","5eb5350b0005d94d14ce5992_Slytherin"
"1877","5eb54f800009cfe2221310c6","Gen","","5eb54f800009cfe2221310c6_Draco-Malfoy"
"1878","5eb55576000596e4137a94d0","Gen","Harry Potter","5eb55576000596e4137a94d0_Aus-eigener-Kraft"
"1879","5eb56493000bd2f52247781b","Gen","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Hermine Granger, Luna Lovegood","5eb56493000bd2f52247781b_Dramione--Valentinstag"
"1880","5eb56e5c0009e97429879b59","Gen","Andromeda Tonks, James ""Krone"" Potter, Regulus Arcturus Black, Ronald ""Ron"" Weasley, Severus Snape, Sirius ""Tatze"" Black","5eb56e5c0009e97429879b59_Zauberhafte-OneShots-Projektsammlung"
"1881","5eb5872c000bfaa1199aa011","Gen","Charity Burbage, Minerva McGonagall, OC (Own Character)","5eb5872c000bfaa1199aa011_Gut-Kraehenturm-und-der-Freund-der-Muggel"
"1882","5eb5b0c8000bfad438ad9c9d","Gen","Fred Weasley, George Weasley, Ginevra Molly ""Ginny"" Weasley, Luna Lovegood, OC (Own Character), Remus ""Moony"" Lupin","5eb5b0c8000bfad438ad9c9d_Maggie-Prewett-Erbin-zweier-Helden"
"1883","5eb5b48000018ac8f187261","Gen","Bellatrix Lestrange, Harry Potter, Narzissa Malfoy, OC (Own Character), Severus Snape","5eb5b48000018ac8f187261_Die-Todesser-Kids-Gang-legt-richtig-los"
"1884","5eb5c0df000499d82a6972d5","MaleSlash","Draco Malfoy, Harry Potter","5eb5c0df000499d82a6972d5_Miracle"
"1885","5eb5ccd3000b50fae722c57","Gen","Harry Potter, James ""Krone"" Potter, Lily Potter, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5eb5ccd3000b50fae722c57_NON-SOLUM"
"1886","5eb5d118000102032242c6de","MaleSlash","Draco Malfoy, Harry Potter","5eb5d118000102032242c6de_Changing-Slytherin"
"1887","5eb658300009bfa16f19e48","Het","Hermine Granger, Lucius Malfoy, Remus ""Moony"" Lupin, Severus Snape","5eb658300009bfa16f19e48_Echte-Gentlemen-oder-nicht"
"1888","5eb65851000a784226709497","Mix","Ginevra Molly ""Ginny"" Weasley, Hermine Granger, Lucius Malfoy, Severus Snape","5eb65851000a784226709497_Somnium"
"1889","5eb6b3850008a0352bd700ba","Gen","Draco Malfoy, Hermine Granger, Scorpius Malfoy","5eb6b3850008a0352bd700ba_Scorpius-Granger"
"1890","5eb72492000b4b9315a36b9b","Gen","","5eb72492000b4b9315a36b9b_Der-sprechende-Hut"
"1891","5eb746eb000bfb0117f624da","Gen","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, James ""Krone"" Potter, Lily Potter, Ronald ""Ron"" Weasley","5eb746eb000bfb0117f624da_Harry-Potter-mal-etwas-anders"
"1892","5eb7c3b4000be08415475da9","Gen","Minerva McGonagall","5eb7c3b4000be08415475da9_The-Greatest-Witch-Of-All-Time"
"1893","5eb7c6e90005945233e7f08d","MaleSlash","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Severus Snape","5eb7c6e90005945233e7f08d_Harry-Potter-und-die-zweite-Chance"
"1894","5eb7ccbf000bd0a32ba80d4f","Gen","Draco Malfoy, Hermine Granger, Lucius Malfoy, Narzissa Malfoy, Pansy Parkinson, Ronald ""Ron"" Weasley","5eb7ccbf000bd0a32ba80d4f_Das-Musical-der-Gefuehle"
"1895","5eb7f60b000b7b9adcb74db","Gen","Remus ""Moony"" Lupin","5eb7f60b000b7b9adcb74db_Nachts-im-Kerzenlicht"
"1896","5eb81e7500056a328798bdb","Gen","Ronald ""Ron"" Weasley","5eb81e7500056a328798bdb_RON"
"1897","5eb83cd20002c74e2c95ba9e","Gen","Draco Malfoy, Hermine Granger","5eb83cd20002c74e2c95ba9e_Oxymoron"
"1898","5eb83de400061e3e2aee4baf","Gen","Bellatrix Lestrange, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5eb83de400061e3e2aee4baf_Askaban-665-Tage-11-Stunden-10-Minuten"
"1899","5eb84350000b6489192f1b79","Gen","","5eb84350000b6489192f1b79_Sports-Illustrated"
"1900","5eb84c9f0008f0b186eb86d","Gen","Astoria Greengrass, Daphne Greengrass, Harry Potter, Hermine Granger, Pansy Parkinson","5eb84c9f0008f0b186eb86d_3-Biker-und-2-Truckerbraeute"
"1901","5eb88383000b4b93229e5a26","Gen","Ronald ""Ron"" Weasley, Severus Snape","5eb88383000b4b93229e5a26_Suessigkeitenparadies"
"1902","5eb91c590008f0b131523884","Gen","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5eb91c590008f0b131523884_Harry-Potter-und-Bud-Spencer-und-Terence"
"1903","5eb9257b000b14252fd8ca5e","Gen","","5eb9257b000b14252fd8ca5e_Everyone-the-way-he-is"
"1904","5eb96a8b000b29fa3686e718","Gen","Harry Potter, Hermine Granger, Molly Weasley, Ronald ""Ron"" Weasley, Severus Snape","5eb96a8b000b29fa3686e718_Malkontrolle-Snamione"
"1905","5eb97c14000bef4b36b21694","Gen","Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Hermine Granger","5eb97c14000bef4b36b21694_Dramione--When-an-enemy-becomes-love"
"1906","5eb980400008f0572408e40d","MaleSlash","Blaise Zabini, Dean Thomas, Harry Potter, Ronald ""Ron"" Weasley, Seamus Finnigan","5eb980400008f0572408e40d_Heute-Abend--20-Uhr"
"1907","5eb9a15e0009cfe21524f6d7","Gen","","5eb9a15e0009cfe21524f6d7_Versteckenfangen"
"1908","5eb9a8f200056a3210d028bf","Gen","Dobby, Harry Potter","5eb9a8f200056a3210d028bf_DOBBY"
"1909","5eb9b03e00003e35e99fb88","MaleSlash","Marcus Flint, OC (Own Character), Oliver Wood, Severus Snape","5eb9b03e00003e35e99fb88_How-To-Get-Intimate-At-Hogwarts"
"1910","5eb9bff1000bf9ae1bfc3e25","Het","Draco Malfoy, Hermine Granger, Lavender Brown, Ronald ""Ron"" Weasley","5eb9bff1000bf9ae1bfc3e25_Der-PferdemarktTrank"
"1911","5eb9db890006616fd5b7490","Gen","Argus Filch, Harry Potter, Minerva McGonagall","5eb9db890006616fd5b7490_Eine-haarige-Hochzeit"
"1912","5eba2d720005d91c28d1d278","Gen","Harry Potter, Severus Snape","5eba2d720005d91c28d1d278_Niemals-nicht-einsam-doch-heute-nicht-allein"
"1913","5eba92cd0009cfe213229751","Gen","","5eba92cd0009cfe213229751_Ravenclaw-von-Aieda"
"1914","5eba9cf10009cfe2b892181","Gen","","5eba9cf10009cfe2b892181_Arachnophobie"
"1915","5ebab361000573a211c5da6f","MaleSlash","Nymphadora Tonks, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5ebab361000573a211c5da6f_Ploetzlich-Papas"
"1916","5ebab37f0009cfe295c41d9","Gen","","5ebab37f0009cfe295c41d9_Moegen-Lieben-Verehren-Begehren"
"1917","5ebac9c3000b4431366ccf9a","FemSlash","Bellatrix Lestrange, Godric Gryffindor, Lily Potter, OC (Own Character), Orion Black, Salazar Slytherin","5ebac9c3000b4431366ccf9a_Queens-Of-Darkness"
"1918","5ebad02700077fd734c4125b","Gen","Lucius Malfoy, Narzissa Malfoy, OC (Own Character)","5ebad02700077fd734c4125b_Eine-Loewin-im-Schlangenest"
"1919","5ebadba40009cfe221d3c331","Gen","","5ebadba40009cfe221d3c331_Liebesgedichte-an"
"1920","5ebae10c00056a323a06ca88","Gen","Ginevra Molly ""Ginny"" Weasley, Harry Potter","5ebae10c00056a323a06ca88_HINNY"
"1921","5ebaf1aa00060262b8c75fa","Gen","Harry Potter, OC (Own Character), Severus Snape","5ebaf1aa00060262b8c75fa_Harry-Potter-zu-Besuch"
"1922","5ebaf2ee000afd03126a39dc","Gen","","5ebaf2ee000afd03126a39dc_Das-Leben-ist-schon-schraeg"
"1923","5ebb000f0009e20c2a7586d9","MaleSlash","Harry Potter, Severus Snape","5ebb000f0009e20c2a7586d9_Es-beginnt-mit-einem-Tanz"
"1924","5ebb0885000bfec410fcf032","Gen","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5ebb0885000bfec410fcf032_Dramione-Unerwartete-Liebe"
"1925","5ebb109b000b5a6c6d8d13f","Gen","Albus Severus Potter, Hugo Weasley, Lily Luna Potter, OC (Own Character), Rose Weasley, Scorpius Malfoy","5ebb109b000b5a6c6d8d13f_Ich-sehe-dich-Rose"
"1926","5ebb273c000bf8e86004ccd","Het","James ""Krone"" Potter, Lily Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","5ebb273c000bf8e86004ccd_Eine-nbsp-Liebe-fuer-nbsp-immer-bis"
"1927","5ebba5f900056a32e34774b","Gen","Draco Malfoy, Harry Potter","5ebba5f900056a32e34774b_Im-Raum-der-Wuensche"
"1928","5ebba6b600056a321c76c98d","Gen","Draco Malfoy, Harry Potter","5ebba6b600056a321c76c98d_Liebes-Tagebuch"
"1929","5ebbd1f50009cfe239c7a14f","Gen","","5ebbd1f50009cfe239c7a14f_The-Dark-Lord-arises"
"1930","5ebbedb9000ad6c02f5578f3","Gen","OC (Own Character)","5ebbedb9000ad6c02f5578f3_Auf-einmal-war-alles-anders"
"1931","5ebc35f9000c00772d09b5bf","Gen","Garrick Ollivander","5ebc35f9000c00772d09b5bf_Die-Entwicklung-eines-Zauberstabs-oder-Aufzeichnungen-von"
"1932","5ebc4dee00055369238392ba","Het","Hermine Granger, Severus Snape","5ebc4dee00055369238392ba_Unterdrueckte-Gefuehle"
"1933","5ebc532c000899696f2fbcd","Gen","Sirius ""Tatze"" Black","5ebc532c000899696f2fbcd_Lache"
"1934","5ebc63980000a143193a92f8","Het","Draco Malfoy, Hermine Granger","5ebc63980000a143193a92f8_Fruehlingsgefuehle"
"1935","5ebcfb2f000c00f5188386e7","Gen","Draco Malfoy, Hermine Granger","5ebcfb2f000c00f5188386e7_Haben-Engel-Fluegel"
"1936","5ebd1d5c0009cfe22cd780a3","Gen","","5ebd1d5c0009cfe22cd780a3_Capret"
"1937","5ebd1d6c0000b09329101d05","MaleSlash","Draco Malfoy, Harry Potter","5ebd1d6c0000b09329101d05_Dont-Stop-Me-Now"
"1938","5ebd344d00016bee22e038b4","Gen","Albus Dumbledore, Draco Malfoy, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Morgana, OC (Own Character)","5ebd344d00016bee22e038b4_Morganas-Legacy--Morganas-Vermaechtnis"
"1939","5ebd4dd9000c010d219df167","Gen","Draco Malfoy, Harry Potter, Hermine Granger, Lucius Malfoy, Ronald ""Ron"" Weasley, Severus Snape","5ebd4dd9000c010d219df167_HassLiebe-wo-ist-der-Unterschied"
"1940","5ebd572d000c014f374edf7f","Gen","Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5ebd572d000c014f374edf7f_Were-not-a-couple"
"1941","5ebd5e9a0009cfe219477ff4","Gen","Albus Dumbledore, OC (Own Character)","5ebd5e9a0009cfe219477ff4_Ein-Brief-an-Dumbledore"
"1942","5ebd5f2200056a32375aed1f","Gen","","5ebd5f2200056a32375aed1f_WEASLEYS"
"1943","5ebd5fc50008dcda3af21afb","Gen","James ""Krone"" Potter, Lily Potter, OC (Own Character), Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","5ebd5fc50008dcda3af21afb_Furry-Love"
"1944","5ebd66ec0005f395d40875d","MaleSlash","Albus Dumbledore, Ariana Dumbledore, Gellert Grindelwald, Harry Potter","5ebd66ec0005f395d40875d_Albus-Dumbledore"
"1945","5ebda594000c01af2bd5a68f","Gen","James ""Krone"" Potter, Lily Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5ebda594000c01af2bd5a68f_Rumtreiber--das-letzte-Jahr-in-Hogwarts"
"1946","5ebdb379000bdb4aebf2296","Gen","Draco Malfoy, OC (Own Character)","5ebdb379000bdb4aebf2296_Allein"
"1947","5ebde9100005be7528be298e","Het","Hermine Granger, Severus Snape","5ebde9100005be7528be298e_Springtime-Memories"
"1948","5ebe6a01000b668b2f62a0c1","Mix","Draco Malfoy, Harry Potter, Hermine Granger","5ebe6a01000b668b2f62a0c1_Unzufriedenheit"
"1949","5ebea5bb000a831014b3d465","Gen","Draco Malfoy, Harry Potter","5ebea5bb000a831014b3d465_Harry-Potter-und-das-kleine-Problem"
"1950","5ebebb20000bdf01292239fa","Het","Draco Malfoy, Hermine Granger","5ebebb20000bdf01292239fa_Dramione--Die-schoenste-Erinnerung-OS"
"1951","5ebec0ba000bd91c252bdf8a","Gen","Orion Black, Regulus Arcturus Black, Sirius ""Tatze"" Black, Walburga Black","5ebec0ba000bd91c252bdf8a_Wie-ein-neues-Leben"
"1952","5ebed7ed000b47f497c8220","Gen","","5ebed7ed000b47f497c8220-Mai-Bombenstimmung-by-Ginada"
