"louvain";"two mode";"id";"text"
"1";"column";"2731";"5f2600f3000bef4b373d8c98_They-changed-the-past-and-saved-the"
"7";"column";"2734";"5f26fa9a0003499b1de5094f_Historia-Siderum--Wenn-die-Sterne-sprechen"
"7";"column";"2737";"5f283cb4000b14e8120d4f92_Will-you-be-My-Daddy--Uebersetzung"
"3";"column";"2738";"5f2845cf000c3f742e3be397_Unerwartete-Ereignisse"
"0";"row";"274";"Parvati Patil"
"6";"column";"2741";"5f29dfdc000c48bc1d352b69_Harry-Potter-und-die-Vermaechtnisse-der-Gruender"
"0";"column";"2742";"5f2a66df000427869fc38dc_Recovery-of-the-mind"
"1";"column";"2743";"5f2ad051000266f81cdbc7d7_Till-the-world-ends"
"0";"column";"2744";"5f2b1ee9000bc1d62aff240e_So-kalt-wie-du"
"2";"column";"2745";"5f2c2e9f00048ad01378fbd9_Begegnung-mit-einem-Werwolf"
"3";"column";"2746";"5f2c641a000c45fbfd07157_Geheime-Regelbrecherin"
"3";"column";"2747";"5f2ca2cd0005f3dc38bb23f2_Holunderbluetenwein"
"3";"column";"2748";"5f2da3c90003be3f6fae907_Erste-Person-Singular"
"1";"column";"2749";"5f2deb9c000b5e41a82891d_Oh-Gott-warum-liebe-ich-dich-nur"
"1";"column";"275";"57d517470004f44d23e5ada8_Protego"
"1";"column";"2750";"5f2e20280002351114fb91cc_Ministeriumsbesuch"
"1";"column";"2752";"5f2e9e2200053f962b42cfcb_Its-a-hard-life"
"0";"column";"2753";"5f2f0ca5000b29fae89351d_The-Secret"
"0";"column";"2754";"5f2f0e2d00046f241bb7fd36_Des-Raetsels-Loesung"
"0";"column";"2755";"5f2f1487000c4d6627a2f1ce_Hogwarts--Crazy-little-thing-called-love"
"4";"column";"2756";"5f2f1c630003d7792511a2b2_WDUR-Gerechtigkeit-Loyalitaet-Fleiss-und-Geduld"
"2";"column";"2757";"5f2f480a00097b8eb7fb7ab_Zwangsgebunden"
"8";"column";"2758";"5f2fcf9e000b19a7299caba2_A-Lonely-Boys-Life"
"9";"column";"2759";"5f2fe429000c196420c89526_again"
"3";"column";"276";"57d5a43e00043ed510426905_Till-the-End"
"0";"column";"2760";"5f301ae0000ad68720fef5d0_Mehr-Zauberstaebe-und-Zaubertraenke"
"0";"column";"2761";"5f303713000c35a8d59030d_Once-More-With-Feeling"
"0";"column";"2762";"5f303c77000b5e4113e7d1ba_Spiegelscherben-bringen-glueck"
"3";"column";"2763";"5f304c58000b41701c507f55_Buecher-Idioten-Wuensche-und-ein-Hauch-Magie"
"8";"column";"2764";"5f304fd1000a6800346a8ef5_Eine-Nicht-Ganz-So-Normale-Schuelerzeitung-Oder"
"5";"column";"2765";"5f315e2900009e6d2e0fe692_Blut-und-Krallen"
"2";"column";"2766";"5f3174130007d38f6a11eae_Was-waere-wenn"
"8";"column";"2767";"5f317f78000c4ea1252b8672_Freunde-oder-Feinde"
"2";"column";"2768";"5f3195ac000b991614be350e_Wolfsliebe"
"0";"column";"2769";"5f31ad03000bed059743479_Versagt-als-FreundinTochterSlytherin"
"4";"column";"277";"57daeb090002c3cf13c6e187_Der-Pfad-der-Entscheidungen"
"8";"column";"2770";"5f329633000b5e4135152ff0_Uberraschungen-kommen-selten-allein-nbsp-nbsp-nbsp"
"1";"column";"2771";"5f32bc67000c3a1633058153_Ein-Auror-und-die-Liebe"
"1";"column";"2772";"5f32bf12000c4fdf186fdfae_Der-Hauch-der-Vergangenheit"
"6";"column";"2773";"5f32c29c000922122885a163_Eine-Scharlachrote-Rose"
"5";"column";"2774";"5f32d552000a75a8dcf50bf_Dramione-Das-Denkarium"
"0";"column";"2775";"5f339b7a000c4fa623f8f96e_Vertraute-Luegnerin"
"1";"column";"2776";"5f339d15000c4e353b750ec3_Love-is-in-the-air-but-the"
"3";"column";"2777";"5f33e865000bc1d6ca12a24_Der-rothaarige-Teufel-ohne-Nachnamen"
"3";"column";"2778";"5f33ec0e000c40d619c63c15_Die-Wette-und-der-Ball"
"6";"column";"2779";"5f33ec6a000c3f74e47b1f9_Verwechslung-zu-Weihnachten"
"3";"column";"278";"57e1694200060e40193319b7_Bis-ich-vom-Gegenteil-ueberzeugt-werde"
"0";"column";"2780";"5f346aff000b668b6d0c378_Geheime-Briefe"
"0";"column";"2781";"5f34723600090f2e37a8e097_Eine-Einmalige-Sache"
"0";"column";"2782";"5f351cf1000c5165229e3f6f_Die-Erinnerung-an-die-Schlacht"
"0";"column";"2785";"5f359d64000c0c5922e17ec0_Sommer-und-Spiele"
"7";"column";"2786";"5f35a20d000c4e35266027f3_Erinnerungen"
"9";"column";"2787";"5f35a860000c43882dbf19ea_Ein-Mann-ohne-Nase-und-ein-Albtraum"
"5";"column";"2788";"5f35c9970008f0b114f408c1_Wiedersehen-in-Sidney"
"0";"column";"2789";"5f36739b000214142037a99a_Gegenwart--Zukunft--Vergangenheit"
"5";"column";"279";"57e964760004506a2c2fab18_The-Lioness-Among-The-Snakes"
"3";"column";"2790";"5f36a3d50000817626e73e95_Jaegerlatein"
"0";"column";"2791";"5f36c138000a213ff6e3991_Trust-in-new-Love--Dramione"
"1";"column";"2792";"5f36f4fe0000387f12b4219a_All-these-little-gestures"
"1";"column";"2793";"5f3717c7000be2dc353a93b8_Die-Rumtreiber-und-die-verrueckten"
"0";"column";"2794";"5f371eb80007c44428bae6e9_verliebt"
"3";"column";"2795";"5f379beb00045af92ce08aa6_Zauberstaebe-und-Zaubertraenke"
"4";"column";"2796";"5f37e37500082c1b7fcbfbf_Funkenflug"
"1";"column";"2797";"5f37edd0000bc49a37c29c34_Die-Abenteuer-der-Rumtreiber"
"9";"column";"2799";"5f3800d50007c44434ab85c9_juniabend"
"0";"column";"28";"48502a16000087de067007d0_Ars-Magica"
"8";"column";"280";"57ea933400047346ec49299_Hogwarts-Neue-Abenteuer-und-Spannende-Entdeckungen"
"1";"column";"2800";"5f380b1f000843ac114c63db_Nebelschwaden--Slytherins-Erbin"
"0";"column";"2801";"5f381b600008f0b13b48659e_Die-Rache-von-Harry-Potter-und-Cho"
"7";"column";"2802";"5f38354900030bb11d0dc037_Die-magische-Kette"
"1";"column";"2803";"5f38389c000129a636196c70_Wer-nicht-hoeren-will"
"3";"column";"2804";"5f383c57000410721988584c_Mein-Brief-an-dich"
"0";"column";"2805";"5f389e6e000545dd3a86c2c4_How-to-invite-a-girl-really-complicated"
"7";"column";"2806";"5f38eae900005290a019755_21-Jahre-spaeterDas-dunkle-Herz"
"3";"column";"2807";"5f39058c000b47f47a255ca-August-Rotschoepfe-in-Aktion-by-Blackpaw"
"1";"column";"2808";"5f3906b7000bf72131815a69_Harry-Potter-Songfics"
"3";"column";"281";"57ec14e90001bb212dbad66f_Entgegen-jeglicher-Hoffnung"
"0";"column";"2810";"5f394324000c168ba1a6603_Broken"
"2";"column";"2811";"5f39464f000be768626a256_Tochter-der-Traene--Filia-Lacrymarum"
"5";"column";"2812";"5f39546c000c4832220d7567_A-drope-of-hope"
"4";"column";"2813";"5f397aec000839ef281a3322_Die-Wende"
"7";"column";"2814";"5f399128000805b53ae246f0_Wassersturz"
"3";"column";"2816";"5f3998cc000a31bc1b3f8481_The-Black-Curse"
"5";"column";"2817";"5f39a1b80000872f30df4773_Die-Frau-an-seiner-Seite"
"3";"column";"2818";"5f3a5bc00007edf0a1ee674_Die-Geschwister-Harrison"
"5";"column";"2819";"5f3aa84e000420273a1a89c7_Allgemeinbildung-Troll"
"3";"row";"282";"Alicia Spinnet"
"0";"column";"2820";"5f3aa8d00000dbfc380c6475_Ich-will-brennen--Dramione-OS"
"7";"column";"2821";"5f3ac122000c0ff523417137_Wenn-man-Licht-hinter-der-Finsternis-sieht"
"1";"column";"2822";"5f3ad30800046fef2d088792_Sommer"
"4";"column";"2823";"5f3ae28700062a3218a68b80_Ein-Schloss-ohne-Magie"
"4";"column";"2824";"5f3ae3cf0004290f1fde60d5_The-Guardian-Angel"
"7";"column";"2825";"5f3af4490003c44e11e84867_Was-ist-los-Kleiner"
"4";"column";"2826";"5f3b0ad50006f9662605ed2b_Skandaloese-Bildungsreform-in-Hogwarts-Einfuehrung-von-Muggelfaechern"
"1";"column";"2827";"5f3b0bb000046feff0ca3bc_Ein-langer-Weg"
"8";"column";"2828";"5f3b82280005acc1ab2b0db_An-einem-Sommertag"
"3";"column";"2829";"5f3ba75c000c36d4342f0e7c_Die-Leiden-eines-jungen-Vaters"
"3";"row";"283";"Angelina Johnson"
"3";"column";"2830";"5f3bab3e000c36d4209ff9d3_Wenn-die-Rivalitaet-zwischen-den-Haeusern-Freundschaften"
"4";"column";"2831";"5f3be4c9000c3d5211348c3a_Cariad"
"0";"column";"2832";"5f3bf5cb000a75a82726524e_Harry-Potter-und-der-MonopolyAbend"
"5";"column";"2834";"5f3c115a00022e051e66595d_Du-bist-mein-Leben"
"4";"column";"2835";"5f3c130c0005f17cd7a68d3_In-my-dreams-you-take-my-hand"
"3";"column";"2836";"5f3c2fa7000c222536e523c4_Der-Traum-der-Wirklichkeit-wurde"
"5";"column";"2837";"5f3c3611000c26e1224836c9_Die-verschwundene-Tochter-Malfoy"
"4";"column";"2838";"5f3c39a8000c3d522dfcc85e_Aberdeen"
"3";"row";"284";"Graham Montague"
"3";"column";"2840";"5f3cfac20001ae61e3530bb_Schwuere-und-Flueche"
"3";"column";"2841";"5f3d3177000c36d4a02ef0f_Irrungen-Wirrungen"
"2";"column";"2842";"5f3d39b1000c0cda629b849_Harry-Potter-und-die-anderen-beiden-Seiten"
"0";"column";"2843";"5f3d5bc80004381220efd685_Wem-dus-heute-kannst"
"1";"column";"2844";"5f3d668d000c22672fc044ee_Dein-Leben-in-Hogwarts"
"0";"column";"2845";"5f3d6c1f000c528e1b5649d3_Veraenderung"
"0";"column";"2846";"5f3d76ea000425ab15080565_der-Geist-des-Sommers"
"7";"column";"2848";"5f3d8b5a000231ec19486640_Wer-zuletzt-lacht"
"3";"column";"2849";"5f3da8bb000c1ddb1db986bf_Todessers-Sohn"
"3";"column";"285";"57ed35b60002b1f01aa96a59_Aurelia-Snape-Lilys-Vermaechtnis"
"4";"column";"2850";"5f3e68ae00001bee2798ed05_Traenkebrauen-ist-auch-nur-Kochen"
"0";"column";"2851";"5f3ea4b2000b5e41dd90615_Date-um-Date"
"3";"column";"2852";"5f3eab1000037f391c614347_REMEDIUM"
"4";"column";"2853";"5f3ed116000c5765213a498c_Mein-neues-Leben"
"7";"column";"2854";"5f3edae90007c44417830d65_denkarium"
"7";"column";"2855";"5f3ef3690002743a6751fa6_One-August-Night"
"4";"column";"2856";"5f3f0d0a0005be7517fea803_Verlustangst"
"1";"column";"2857";"5f3f7f47000c57aa2e564414_Was-waere-wenn-Sirius-Black-ein-Slytherin"
"1";"column";"2858";"5f3f84e8000c57aa1d7d7043_Wie-Lily-sich-in-James-verliebte"
"3";"column";"2859";"5f3f8b350001ae6199606c9_Klippensprung--Charlie-WDraco"
"0";"column";"286";"57ed74030006218837a9d21f_Youre-Mine"
"0";"column";"2860";"5f3f8cd4000aed5b38c5558a_Leben-einmal-anders"
"0";"column";"2861";"5f3fb05000039d95c62e14c_Snapes-Assistentin"
"1";"column";"2862";"5f3fbfc0000c57aa2cc38bce_Walburga-Blacks-letzte-Gedanken"
"0";"column";"2863";"5f3fc45b0004ca6f11607193_Die-wahre-Macht-der-Magie"
"5";"column";"2864";"5f3fcd9f000abf0b9e49154_Der-Freitagsmoerder"
"5";"column";"2865";"5f3fdfd1000c57aa27bff48a_Bellatrix-Lestrange"
"2";"column";"2866";"5f3fed15000b126016c95347_Die-zweite-Chance-auf-die-Liebe"
"3";"column";"2867";"5f3ff6ed0007f985262ad62d_Anderer-Weg"
"3";"column";"2868";"5f402490000b29fa379fa189_Wahrheit-oder-Pflicht"
"5";"column";"2869";"5f402c10000b5e413ae4ed62_Hasse-ich-dich-wirklich"
"0";"column";"287";"57f273530005625f1725fb70_Im-Detail-liegt-die-Faszination"
"3";"column";"2870";"5f40309c000aa5432527ebe7_Von-Baerten-und-Herzen"
"4";"column";"2871";"5f40cea8000c242c2a4c80dd_Einsame-Krieger-2"
"4";"column";"2872";"5f4112100009bfa1303cd1e3_Der-falsche-Snape"
"0";"column";"2873";"5f4134c8000bdf0123f463ab_Dramione--Nach-all-den-Jahren"
"9";"column";"2874";"5f413bd3000c4388360f1649_Patentierte-personifizierte-erotische-Tagalbtraumzauber"
"4";"column";"2875";"5f414b05000a784213510833_Its-a-small-crime"
"0";"column";"2876";"5f42565a000a09e7103f811c_Das-Maedchen-mit-den-blauen-Augen"
"3";"column";"2877";"5f42609a000b8cb01d4a0c99_Ein-Ausflug-in-den-Verbotenen-Wald"
"0";"column";"2878";"5f427272000837e537c244e1_Oder-doch"
"1";"column";"2879";"5f427462000c302c7b8f712_The-Meaning-of-Dandelions"
"1";"column";"288";"57f91e4a0006181d18755a1b_Wenn-die-Vergangenheit-dich-einholt-Arbeitstitel"
"5";"column";"2880";"5f4294e8000c59216e39ef5_The-Dark-Lords-Daughter"
"8";"column";"2881";"5f436a570001c4761da8ceaf_Lord-and-Ladies"
"0";"column";"2882";"5f438cdf000ae18e1d8b3480_Auf-dem-Astronomieturm"
"3";"column";"2883";"5f43a8ac000762762f6eea17_Abenteuer-in-Hogwarts-Arbeitstitel"
"1";"column";"2884";"5f43edc1000a96911e8b27d8_Zerissen"
"4";"column";"2886";"5f44b35d00006ae52754829b_Mein-Tag-mit-Severus-Snape"
"0";"column";"2887";"5f45370800008b1018c9c47e_Wie-Draco-Malfoy-versuchte-bei-meiner-Schreibblockade"
"0";"column";"2888";"5f4540c0000b14c71269de3e_Was-diesmal-passiert-bleibt-fuer-alle-Zeit"
"7";"column";"2889";"5f455e31000067f917c567d5_Turn-To-You"
"0";"column";"289";"58066a3300014cef1c295590_Love-at-first-Sight-is-possible-but"
"4";"column";"2890";"5f45ed4b00061f8f2287cdd0_Die-Dienstreise"
"7";"column";"2891";"5f466f45000c0755c2563c0_The-Colour-Of-Love"
"4";"column";"2893";"5f46fe050005be7521ac826d_Auf-der-Jagd"
"8";"column";"2894";"5f4751b5000baa81290ce5cf_Ein-Tag-mit-Luna-und-Ginny"
"4";"column";"2895";"5f47550e0009b479201ec079_Verfuehrende-AlbTraeume"
"3";"column";"2896";"5f476280000718773810ac59_Kaetzchen"
"4";"column";"2897";"5f47a38b0004e2233748eb84_Wie-man-ein-Animagus-wird"
"0";"column";"2898";"5f47a743000c557f1516403a_Love-will-alwasy-find-you"
"0";"column";"2899";"5f47d5200009f7e121846cec_Kuehle-Nacht-im-heissen-Schloss"
"6";"row";"29";"Arthur Weasley"
"1";"column";"290";"5808bfdb00060149616caf5_Wenn-sich-Hund-und-Katze-Gute-Nacht"
"5";"column";"2900";"5f47fbab000b5da2f86e7ea_Keep-My-Heart-Beating"
"4";"column";"2902";"5f48d3f9000b6f85720ffea_Filmriss"
"3";"column";"2903";"5f491e5a000c083f116698e2_Ruby-im-Garten"
"0";"column";"2904";"5f491fd1000c35a82ff1d03c_Encouragement"
"0";"column";"2905";"5f493fd7000092bd36c925cd_A-reckless-frame-of-mind"
"0";"column";"2906";"5f4966fc00079b942d85b48c_I-surrender"
"0";"column";"2907";"5f4971a0000ba3163480f24b_Zusammen-mit-Slytherins"
"6";"column";"2908";"5f4981fc0002743a9c2b65b_Another-August-Night"
"4";"column";"2909";"5f498643000b1f653a4d7370_Einfach-nur-Harry"
"0";"column";"291";"5809292a00052c5a32d5c869_The-boy-who-made-wrong-choices"
"0";"column";"2911";"5f4a337300023c85357ef786_We-are-close-as-close-can-be"
"0";"column";"2912";"5f4a3c6900087d19233d563a_Perspektiven"
"3";"column";"2913";"5f4a5942000c4238345b23ae_Bester-Freund--Drarry"
"0";"column";"2914";"5f4a9916000b72a0d17b86a_Wahlabend"
"0";"column";"2915";"5f4ac43f000c528e165abf1e_Das-neue-Gesetz"
"5";"column";"2916";"5f4ae44d000c55431928eaf0_Geschichte-eines-Reinbluts"
"1";"column";"2917";"5f4b9943000c083f204367d3_Im-Zoo"
"7";"column";"2918";"5f4bb41f0005acc1199dd8ab_Die-Mutprobe"
"0";"column";"2919";"5f4bbaa6000c5e0d19e84839_Ungewollte-Liebe"
"2";"column";"292";"580a663c0005e3fe173a50c6_Blind"
"4";"column";"2920";"5f4bbc9c000c1bcb325e4776_Secret-Love"
"1";"column";"2921";"5f4bdb36000c5eb829377484_Jetzt--Immer"
"4";"column";"2922";"5f4bde39000bd430693dbb0_Vampir-Besitzer-snarry-OS"
"0";"column";"2923";"5f4bff150000c78125056803_der-andere-Minister"
"0";"column";"2924";"5f4c00f50001e2bde17191e_Harry-Potter--Vampirehunterpraktikant"
"3";"column";"2925";"5f4c28a3000c42d136fead55_Der-Zwilling-wird-dir-beistehen"
"4";"column";"2927";"5f4ca62b000391d92dca0b4d_Der-Bachelor"
"3";"column";"2929";"5f4cf4ec000bcce6360b4dc9_Alte-oder-neue-Freunde"
"4";"column";"293";"580b5ecc0006330a215752c6_Maja---Gut-oder-Boese"
"0";"column";"2930";"5f4d10be00082d1714b36258_Wie-einen-alten-Freund"
"5";"column";"2931";"5f4d2f1b000c5e9a3267e037_Blueberrys-End"
"0";"column";"2932";"5f4d32ab000b7d80278ce105_Was-Voldi-nicht-schafft-bringt-Hermione-zu"
"4";"column";"2934";"5f4d60bf000b29fa2ff237c8_Love-is-in-the-air-oderdie-Kratzbuerste"
"7";"column";"2935";"5f4d6d8b000608c1c7ef516_DIE-VEELACHRONIKEN-TEIL-V-Flowers-like-ice"
"0";"column";"2936";"5f4d714d000c5e25f8208ae_magische-Kinder"
"0";"column";"2937";"5f4f76fc000ad3c9c6573e4_Coming-out--Snarry"
"0";"column";"2938";"5f4f7d8d000bb16ef10e3b3_Der-andere-Black"
"8";"column";"2939";"5f4fae88000c3f9524202bd0_Die-Geschichte-der-Lucy-Malfoy"
"0";"column";"294";"58176799000207a1158e3e45_Neue-Herausforderungen"
"3";"column";"2940";"5f5000fe000c3e091b0af8ed_Sind-alle-Todesser-boese"
"7";"column";"2941";"5f509ff200008b103103e2e4_Herzspital-Ein-Neuanfang"
"7";"column";"2942";"5f50a7d00005e9253a2762ac_Eisschmelze"
"4";"column";"2943";"5f50ed32000860d8223573c6_Im-Licht-des-Dunkeln"
"2";"column";"2944";"5f51778f00063c4f3b298ee4_Die-unbekannte-Black"
"3";"column";"2945";"5f52667f000c62fc2dff8976_Selestya-Malfoy"
"3";"column";"2946";"5f5344ea000c61a67b87190_Hinter-der-Kaelte"
"0";"column";"2947";"5f541090000bf5ef358e569a_Wispers-in-the-dark-Stimmen-die-mir"
"3";"column";"2949";"5f54c1da000c643d3b5cc6dd_When-youre-gone"
"0";"column";"295";"5818cde600060ee5355e7678_Im-Bann-der-Dunkelheit"
"0";"column";"2950";"5f54c895000b76481d0e4a44_Die-Loewin-und-die-Schlangen"
"0";"column";"2951";"5f5631cc000b91ae36eb2af5_Was-waere-wenn"
"7";"column";"2952";"5f564151000bdb4a34eaff90_Lilith-Sanguini--Mein-Leben-als-Halbvampir"
"1";"column";"2953";"5f568154000c5fe4162f24dc_Sternenschwestern"
"8";"column";"2954";"5f57a363000b925033bd1a9c_Professor-Evans"
"0";"column";"2955";"5f57a5d4000c561b33ad0370_Leben-im-Drama"
"3";"column";"2956";"5f57c859000c663be7e4de4_Anders-als-gedacht"
"5";"column";"2957";"5f57cf07000c55191ee64315_Ein-besseres-Leben"
"6";"column";"2958";"5f57f5300004663423e7fa6d_Redress"
"8";"column";"2959";"5f58fe12000c361d2bf3d363_Kowalskis-Bakery"
"0";"row";"296";"Daphne Greengrass"
"3";"column";"2960";"5f591f12000c5a1417b41eb5_Hogwarts-auf-Umwegen"
"5";"column";"2961";"5f59285b0000dad5fe58091_Er-und-noch-wer"
"3";"column";"2962";"5f593170000c42d1131e459d_Diavolo-Tormentare"
"3";"column";"2963";"5f5a42940007c84c37dcd37e_Lachen-ist-gesund--eine-euphorische-Kurzgeschichte"
"6";"column";"2964";"5f5a5c34000c677fd0dfabd_Gefangen-im-Landsitz-der-Malfoys"
"2";"column";"2965";"5f5a7146000c67972480ce12_Aria-Daring-die-mysterioese-Neue"
"1";"column";"2966";"5f5a8ae4000b47f437ae3679-September-Die-Kriegerin-by-Ginada"
"0";"column";"2967";"5f5ab5ff0003952f801e99f_Das-Leben-des-Avior-Black-Jahr-1"
"1";"column";"2968";"5f5b232400049b9c130c8837_Aus-den-Aufzeichnungen-eines-Liebenden"
"0";"column";"2969";"5f5b33e00000378b38ff2ebc_I-will-be-the-end-of-you"
"0";"column";"297";"581e62980003c106396dd2dd_Leben-und-Leiden-des-Lucius-Malfoy"
"8";"column";"2970";"5f5b9ca0000c2fd585dfec6_In-the-sunlight"
"5";"column";"2971";"5f5ba0db00043812c110ea5_Breaking"
"0";"column";"2972";"5f5bd8ea000c222531a8952f_Dramione--Wenn-die-Blaetter-fallen"
"1";"column";"2974";"5f5c7b41000ade6423d88e8a_Zwei-im-Spiegel"
"8";"column";"2975";"5f5c97510002f13e13bf5321_MandelKrokant"
"0";"column";"2976";"5f5caa8f000b47f4b4677b7-September-Am-Lagerfeuer-by-Ginada"
"2";"column";"2977";"5f5cd5dd000c2c2434df55f8_HPFG"
"2";"column";"2978";"5f5ce2d8000739ee284ca2c3_Die-Legende-der-zwei-Zauberer--Malons"
"5";"column";"2979";"5f5cec9f000c5e9a208b6e66_Luna-im-Wunderland"
"0";"column";"2980";"5f5cfcda0008cb4027eafb8f_Maggie-Black--Blutsbande"
"0";"column";"2981";"5f5d1fd1000c5e432efd8c2b_Im-Herzen-eine-Hexe"
"2";"column";"2982";"5f5d295d0009b5031b954b1e_Merlin-und-die-Wyvern-von-Wye"
"2";"column";"2983";"5f5d4d1f000c29f01801bc1b_Die-Dunkelheit-sie-heilt"
"9";"column";"2984";"5f5dff05000614fe2a3e8819_A-Doll-Inside-A-Dolly"
"8";"column";"2985";"5f5e41ca000863cc36908610_Wie-der-Himmel-so-blau"
"6";"column";"2986";"5f5e541a000bd00734d6f1ce_Seine-Durmstrang-Prinzessin"
"8";"column";"2987";"5f5e6b8f00040ca83a983c12_Ein-Brief-an-den-Mond"
"0";"column";"2988";"5f5eccfe00016514283b2d5e_Queen-of-my-heart"
"3";"column";"2989";"5f5f5e68000c66aa138e0e21_Das-fast-perfekte-Leben-von-Elena-Black"
"4";"column";"299";"581f56f700064894240ad30e_Insomnia"
"1";"column";"2990";"5f5f6684000c6a1312230160_Hier-und-doch-nicht-hier"
"2";"column";"2991";"5f5f7ded000454ac196ec35a_August-und-Pilze"
"2";"column";"2992";"5f5f840c000c2c9c1000791d_Two-soulsA-Draco-FanfictionDeutsch"
"0";"column";"2993";"5f5f8dbe000beea92e8f91e3_Run-Boy-Run--Drarry"
"0";"column";"2994";"5f5f988b000c6a2ee00a8c0_Blind-Date-mit-einer-Schlange"
"4";"column";"2995";"5f5fb232000a3f2d12a3d48b_Lehrer-sein-ist-manchmal-einfach-scheie"
"5";"column";"2996";"5f5fb84a000c6a7917976107_Vom-Schicksal-geschickt"
"4";"column";"2997";"5f5fc3de000c3d5225971e9d_HEEM--Innenarchitektur"
"8";"column";"2998";"5f610135000c5d6b1c0a8d0a_Linas-Leben-vor-Hogwarts"
"1";"row";"3";"James ""Krone"" Potter"
"6";"column";"30";"49be403b0000c7d6067007d0_Its-Just-The-Beginning-Not-The-End"
"7";"column";"300";"58283e4d0003e1a715e91b52_James-Potter-und-die-Halle-der-Reinen"
"4";"column";"3000";"5f61bad900006ae5e12cddf_Eine-erfolgreiche-Geburtstagsfeier---September-tales"
"4";"column";"3001";"5f62198e000c6b8a25ee233d_Grausame-Nacht"
"9";"column";"3002";"5f623608000aab9ad1675aa_Glueckliche-Kindheit"
"5";"column";"3003";"5f624e0a000839ef34b6374e_Urlaub-ungeplant"
"4";"column";"3004";"5f62f4bc000c6b8aeb98c2b_Breaking-Point"
"3";"column";"3005";"5f632b3a0005688c33ea66bc_HU0336aU0336rU0336rU0336yU0336-U0336PU0336oU0336tU0336tU0336eU0336rU0336-Romeo-und-JJJulia-MSTing"
"2";"column";"3006";"5f636e3800024ca435f6f22f_Der-blaue-Vogel"
"4";"column";"3008";"5f63b4770004e223249b8cac_Dance-with-the-Devil-III--Hyde"
"2";"column";"301";"5828ab7800000f6e9139b94_199852---Missetat-begangen"
"3";"column";"3010";"5f63dfda000c0c591ae73b07_Die-Sache-mit-dem-Trubel-Krawatten-und"
"1";"column";"3012";"5f64989f0003e2c814f9ed4c_Schicksal"
"1";"column";"3013";"5f64a8d900046fef1217b598_Ein-Geheimnis"
"9";"column";"3014";"5f64d98c0009e71623172174_Der-Korb"
"0";"column";"3015";"5f64ec7a00042786288432e0_I-am-listening-my-love"
"3";"column";"3017";"5f650fad00022d8333fd90d2_Memento-Mori"
"3";"column";"3018";"5f65dbb9000c367a1f0d2325_Zeilen-aus-Askaban"
"5";"column";"3019";"5f65e8b4000b47f4154162e6-September-Vor-einer-Mission-by-Ginada"
"1";"column";"302";"582dbba60001fd9e1b537b5e_Der-Fuchs-im-Schlangenbau"
"3";"column";"3020";"5f660e3a000c6d6730c1a5f0_Charlies-Schulzeit"
"0";"column";"3021";"5f662bca000c6d731ef191e9_Hermines-Geheimniss"
"4";"column";"3022";"5f662e2c0002b87e2e9bae41_Mehr-als-nur-Zufall--Nat"
"3";"column";"3023";"5f6631c0000b6cdf1e6bb190_Mehr-als-nur-Zufall--Nathan"
"1";"column";"3025";"5f665ccb000c5bdc31e1d503_James-Potter-und-was-haette-sein-koennen"
"3";"column";"3026";"5f66688f000c5ce47ee8db2_Charlie-Weasley-auf-der-Suche-nach-der"
"4";"column";"3027";"5f6679a3000c3d52ff6904f_OPTICUS"
"0";"column";"3028";"5f6705e8000062bd26e78943_Crescendo"
"3";"column";"3029";"5f6755fd00095cfb382a7bc3_Fremione-Leg-dein-Herz-an-eine-Leine"
"3";"column";"303";"583afc1e000613d6c7df0c0_The-forgotten-Weasley"
"0";"column";"3030";"5f67561c0000b7046e79877_So-many-signs"
"1";"column";"3031";"5f6758bc000c310116204955_under-the-invisibility-cloak"
"5";"column";"3032";"5f676838000799e4aa969ca_Die-verlorene-Schwester"
"0";"column";"3034";"5f6782aa000abf0b397a9dee_Ein-Nachtleben"
"4";"column";"3035";"5f6787270005625f2da71ff5_Zwei-furchtbare-Dates-und-eine-perfekte-Gelegenheit"
"0";"column";"3038";"5f685fc0000c6be728a8b52b_Wie-ein-Leben-endet-und-ein-neues"
"3";"column";"3039";"5f68864c000bf6f1da1e124_Holes"
"0";"column";"304";"584c7df2000286092e845b7b_Unweigerliche-Wahrheit"
"5";"column";"3040";"5f68a05500043c66c3c2351_Zwangsheirat-mit-Draco-Malfoy"
"0";"column";"3041";"5f68be360003654013a1a4da_Life-is-not-a-Lovestory"
"3";"column";"3042";"5f68bfda000c4a1521ba93e3_Der-Feind-meines-Freundes-ist-mein-Feind"
"0";"column";"3043";"5f68e739000b3d47305d2838_Hermine-Granger-und-Draco-Malfoy-nbsp-Das"
"3";"column";"3044";"5f69095e000624d3167cadda_Dragonborne"
"4";"column";"3045";"5f69b716000c6b8a27221e79_Schuldgefuehle"
"9";"column";"3046";"5f6a0021000096f8200bc732_Feuchte-Traeume"
"8";"column";"3047";"5f6a0c920003519a3a09c6a6_Endlich-verliebt"
"5";"column";"3048";"5f6a106d00009e6d282d8295_Der-PsychoStressTest"
"0";"column";"3049";"5f6a140c00022f4f2054d6bb_Hermine-Granger-Die-Auserwaehlte"
"1";"column";"305";"585a8f380005f3dc1dc56524_Fanfiktionde--Kurzbeschreibungen-von-Autoren-die-nicht"
"1";"column";"3050";"5f6a3c1b000c700710d77a75_Des-verstoerende-Leben-des-Harry-Potter"
